Codi_Incident,Descripcio_Incident,Codi_districte,Nom_districte,Codi_barri,Nom_barri,NK_Any,Mes_any,Nom_mes,Numero_incidents_GUB
000,INCENDIS,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,9,setembre,6
000,INCENDIS,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,10,octubre,22
000,INCENDIS,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,11,novembre,17
000,INCENDIS,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,12,desembre,11
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,1,gener,9
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,2,febrer,6
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,3,març,4
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,4,abril,18
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,5,maig,9
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,6,juny,3
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,7,juliol,6
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,8,agost,4
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,9,setembre,4
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,10,octubre,9
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,11,novembre,7
000,INCENDIS,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,12,desembre,4
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,1,gener,7
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,2,febrer,5
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,3,març,5
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,4,abril,3
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,5,maig,4
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,6,juny,8
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,7,juliol,7
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,8,agost,8
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,9,setembre,6
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,10,octubre,2
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,11,novembre,7
000,INCENDIS,06,Gràcia,28,Vallcarca i els Penitents,2025,12,desembre,5
000,INCENDIS,06,Gràcia,29,el Coll,2025,1,gener,3
000,INCENDIS,06,Gràcia,29,el Coll,2025,2,febrer,2
000,INCENDIS,06,Gràcia,29,el Coll,2025,3,març,5
000,INCENDIS,06,Gràcia,29,el Coll,2025,6,juny,2
000,INCENDIS,06,Gràcia,29,el Coll,2025,7,juliol,5
000,INCENDIS,06,Gràcia,29,el Coll,2025,8,agost,3
000,INCENDIS,06,Gràcia,29,el Coll,2025,9,setembre,1
000,INCENDIS,06,Gràcia,29,el Coll,2025,10,octubre,1
000,INCENDIS,06,Gràcia,29,el Coll,2025,11,novembre,2
000,INCENDIS,06,Gràcia,29,el Coll,2025,12,desembre,1
000,INCENDIS,06,Gràcia,30,la Salut,2025,1,gener,1
000,INCENDIS,06,Gràcia,30,la Salut,2025,2,febrer,2
000,INCENDIS,06,Gràcia,30,la Salut,2025,3,març,9
000,INCENDIS,06,Gràcia,30,la Salut,2025,4,abril,1
000,INCENDIS,06,Gràcia,30,la Salut,2025,5,maig,3
000,INCENDIS,06,Gràcia,30,la Salut,2025,6,juny,6
000,INCENDIS,06,Gràcia,30,la Salut,2025,7,juliol,2
000,INCENDIS,06,Gràcia,30,la Salut,2025,8,agost,7
000,INCENDIS,06,Gràcia,30,la Salut,2025,9,setembre,2
000,INCENDIS,06,Gràcia,30,la Salut,2025,10,octubre,2
000,INCENDIS,06,Gràcia,30,la Salut,2025,11,novembre,1
000,INCENDIS,06,Gràcia,30,la Salut,2025,12,desembre,1
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,1,gener,17
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,2,febrer,10
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,3,març,9
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,4,abril,11
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,5,maig,8
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,6,juny,20
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,7,juliol,18
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,8,agost,5
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,9,setembre,9
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,10,octubre,16
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,11,novembre,19
000,INCENDIS,06,Gràcia,31,la Vila de Gràcia,2025,12,desembre,13
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,1,gener,4
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,2,febrer,2
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,3,març,6
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,4,abril,3
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,5,maig,9
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,6,juny,7
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,7,juliol,5
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,8,agost,5
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,9,setembre,3
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,10,octubre,7
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,11,novembre,11
000,INCENDIS,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,12,desembre,6
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,1,gener,3
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,2,febrer,6
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,3,març,4
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,4,abril,7
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,5,maig,11
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,6,juny,7
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,7,juliol,5
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,8,agost,8
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,9,setembre,5
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,10,octubre,5
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,11,novembre,13
000,INCENDIS,07,Horta-Guinardó,33,el Baix Guinardó,2025,12,desembre,8
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,2,febrer,3
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,3,març,2
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,5,maig,4
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,6,juny,6
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,7,juliol,2
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,8,agost,2
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,10,octubre,1
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,11,novembre,2
000,INCENDIS,07,Horta-Guinardó,34,Can Baró,2025,12,desembre,2
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,1,gener,10
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,2,febrer,8
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,3,març,10
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,4,abril,7
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,5,maig,8
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,6,juny,13
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,7,juliol,7
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,8,agost,5
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,9,setembre,12
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,10,octubre,12
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,11,novembre,37
000,INCENDIS,07,Horta-Guinardó,35,el Guinardó,2025,12,desembre,8
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,1,gener,4
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,2,febrer,6
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,3,març,3
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,4,abril,7
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,5,maig,6
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,6,juny,1
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,7,juliol,2
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,8,agost,2
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,9,setembre,2
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,10,octubre,4
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,11,novembre,6
000,INCENDIS,07,Horta-Guinardó,36,la Font d'en Fargues,2025,12,desembre,2
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,1,gener,6
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,2,febrer,2
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,3,març,7
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,4,abril,2
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,5,maig,9
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,6,juny,14
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,7,juliol,12
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,8,agost,3
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,9,setembre,3
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,10,octubre,4
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,11,novembre,6
000,INCENDIS,07,Horta-Guinardó,37,el Carmel,2025,12,desembre,6
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,1,gener,3
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,2,febrer,1
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,5,maig,3
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,7,juliol,1
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,8,agost,3
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,9,setembre,4
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,10,octubre,2
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,11,novembre,2
000,INCENDIS,07,Horta-Guinardó,38,la Teixonera,2025,12,desembre,3
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,1,gener,3
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,3,març,3
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,5,maig,3
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,6,juny,4
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,7,juliol,2
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,8,agost,3
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,9,setembre,7
000,INCENDIS,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,10,octubre,3
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,1,gener,8
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,2,febrer,2
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,4,abril,1
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,5,maig,1
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,6,juny,3
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,7,juliol,2
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,8,agost,3
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,9,setembre,1
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,11,novembre,1
000,INCENDIS,07,Horta-Guinardó,40,Montbau,2025,12,desembre,1
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,1,gener,2
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,2,febrer,3
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,3,març,4
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,4,abril,2
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,6,juny,14
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,7,juliol,2
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,8,agost,2
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,9,setembre,4
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,10,octubre,1
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,11,novembre,1
000,INCENDIS,07,Horta-Guinardó,41,la Vall d'Hebron,2025,12,desembre,5
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,1,gener,2
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,2,febrer,1
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,3,març,2
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,4,abril,2
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,5,maig,1
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,6,juny,2
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,7,juliol,1
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,8,agost,5
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,9,setembre,1
000,INCENDIS,07,Horta-Guinardó,42,la Clota,2025,11,novembre,2
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,1,gener,12
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,2,febrer,5
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,3,març,5
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,4,abril,6
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,5,maig,13
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,6,juny,9
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,7,juliol,1
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,8,agost,7
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,9,setembre,10
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,10,octubre,4
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,11,novembre,6
000,INCENDIS,07,Horta-Guinardó,43,Horta,2025,12,desembre,5
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,1,gener,13
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,2,febrer,5
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,3,març,5
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,4,abril,5
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,5,maig,8
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,6,juny,8
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,7,juliol,10
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,8,agost,7
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,9,setembre,4
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,10,octubre,6
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,11,novembre,6
000,INCENDIS,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,12,desembre,7
000,INCENDIS,08,Nou Barris,45,Porta,2025,1,gener,14
000,INCENDIS,08,Nou Barris,45,Porta,2025,2,febrer,5
000,INCENDIS,08,Nou Barris,45,Porta,2025,3,març,8
000,INCENDIS,08,Nou Barris,45,Porta,2025,4,abril,5
000,INCENDIS,08,Nou Barris,45,Porta,2025,5,maig,13
000,INCENDIS,08,Nou Barris,45,Porta,2025,6,juny,8
000,INCENDIS,08,Nou Barris,45,Porta,2025,7,juliol,7
000,INCENDIS,08,Nou Barris,45,Porta,2025,8,agost,12
000,INCENDIS,08,Nou Barris,45,Porta,2025,9,setembre,8
000,INCENDIS,08,Nou Barris,45,Porta,2025,10,octubre,7
000,INCENDIS,08,Nou Barris,45,Porta,2025,11,novembre,19
000,INCENDIS,08,Nou Barris,45,Porta,2025,12,desembre,6
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,1,gener,5
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,2,febrer,7
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,3,març,5
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,4,abril,5
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,5,maig,1
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,6,juny,2
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,7,juliol,3
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,8,agost,5
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,9,setembre,2
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,10,octubre,2
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,11,novembre,4
000,INCENDIS,08,Nou Barris,46,el Turó de la Peira,2025,12,desembre,2
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,1,gener,1
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,3,març,2
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,5,maig,1
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,6,juny,2
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,7,juliol,1
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,10,octubre,3
000,INCENDIS,08,Nou Barris,47,Can Peguera,2025,12,desembre,1
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,1,gener,7
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,2,febrer,13
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,3,març,7
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,4,abril,7
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,5,maig,11
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,6,juny,9
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,7,juliol,2
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,8,agost,2
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,9,setembre,2
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,10,octubre,5
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,11,novembre,7
000,INCENDIS,08,Nou Barris,48,la Guineueta,2025,12,desembre,12
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,1,gener,3
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,2,febrer,1
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,3,març,3
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,4,abril,2
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,6,juny,2
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,7,juliol,1
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,8,agost,1
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,10,octubre,2
000,INCENDIS,08,Nou Barris,49,Canyelles,2025,11,novembre,4
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,1,gener,2
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,2,febrer,3
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,3,març,6
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,4,abril,6
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,5,maig,9
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,6,juny,10
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,7,juliol,3
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,8,agost,9
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,9,setembre,4
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,10,octubre,3
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,11,novembre,10
000,INCENDIS,08,Nou Barris,50,les Roquetes,2025,12,desembre,6
000,INCENDIS,08,Nou Barris,51,Verdun,2025,1,gener,4
000,INCENDIS,08,Nou Barris,51,Verdun,2025,2,febrer,1
000,INCENDIS,08,Nou Barris,51,Verdun,2025,3,març,5
000,INCENDIS,08,Nou Barris,51,Verdun,2025,4,abril,8
000,INCENDIS,08,Nou Barris,51,Verdun,2025,5,maig,6
000,INCENDIS,08,Nou Barris,51,Verdun,2025,6,juny,5
000,INCENDIS,08,Nou Barris,51,Verdun,2025,7,juliol,2
000,INCENDIS,08,Nou Barris,51,Verdun,2025,8,agost,4
000,INCENDIS,08,Nou Barris,51,Verdun,2025,9,setembre,7
000,INCENDIS,08,Nou Barris,51,Verdun,2025,10,octubre,2
000,INCENDIS,08,Nou Barris,51,Verdun,2025,11,novembre,6
000,INCENDIS,08,Nou Barris,51,Verdun,2025,12,desembre,2
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,1,gener,7
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,2,febrer,9
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,3,març,11
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,4,abril,7
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,5,maig,7
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,6,juny,17
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,7,juliol,7
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,8,agost,10
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,9,setembre,10
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,10,octubre,9
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,11,novembre,6
000,INCENDIS,08,Nou Barris,52,la Prosperitat,2025,12,desembre,5
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,1,gener,5
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,3,març,3
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,4,abril,4
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,5,maig,4
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,6,juny,11
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,7,juliol,1
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,8,agost,5
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,9,setembre,1
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,10,octubre,3
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,11,novembre,3
000,INCENDIS,08,Nou Barris,53,la Trinitat Nova,2025,12,desembre,2
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,1,gener,3
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,2,febrer,2
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,3,març,2
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,4,abril,1
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,5,maig,3
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,6,juny,5
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,7,juliol,4
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,8,agost,5
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,9,setembre,1
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,10,octubre,3
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,11,novembre,2
000,INCENDIS,08,Nou Barris,54,Torre Baró,2025,12,desembre,2
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,1,gener,3
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,2,febrer,3
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,3,març,3
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,4,abril,9
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,5,maig,2
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,6,juny,17
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,7,juliol,4
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,8,agost,1
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,9,setembre,4
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,11,novembre,7
000,INCENDIS,08,Nou Barris,55,Ciutat Meridiana,2025,12,desembre,6
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,1,gener,4
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,2,febrer,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,3,març,2
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,4,abril,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,5,maig,2
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,6,juny,6
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,8,agost,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,9,setembre,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,10,octubre,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,11,novembre,1
000,INCENDIS,08,Nou Barris,56,Vallbona,2025,12,desembre,2
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,1,gener,3
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,2,febrer,2
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,3,març,4
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,4,abril,2
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,5,maig,4
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,6,juny,7
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,7,juliol,6
000,INCENDIS,09,Sant Andreu,57,la Trinitat Vella,2025,8,agost,3
